,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT5G43830,1022.17632,-1.118928691,0.242554197,-4.613107936,3.96692165793961e-06,4.64731029044563e-05
gene:AT2G28000,1483.454387,-1.113168435,0.209098427,-5.323657613,1.01701252423517e-07,1.50928736056118e-06
gene:AT1G51940,247.9777256,-1.112847289,0.440250913,-2.527756915,0.01147938,0.049101135
gene:AT4G18070,234.6619641,-1.111736384,0.388269093,-2.863314137,0.004192347,0.021461248
gene:AT3G23940,574.869026,-1.104434121,0.285215606,-3.872278019,0.000107823,0.000908658
gene:AT1G76990,332.9519452,-1.101422706,0.362285446,-3.040206882,0.002364157,0.013234087
gene:AT4G23820,212.307064,-1.099634071,0.42667402,-2.577222935,0.009959769,0.043818431
gene:AT1G23080,687.6877221,-1.098986602,0.285057162,-3.855320085,0.000115578,0.000969347
gene:AT4G00895,377.9606342,-1.098968223,0.376433232,-2.919424026,0.003506789,0.018447299
gene:AT1G16680,293.0542568,-1.097054619,0.398037709,-2.756157505,0.005848483,0.028199297
gene:AT2G28950,404.2447563,-1.095724365,0.322004227,-3.402826033,0.000666927,0.00445575
gene:AT1G11430,271.2485331,-1.095643772,0.386751196,-2.83294217,0.004612173,0.023209178
gene:AT3G53960,409.3278375,-1.095610082,0.414517916,-2.64309464,0.008215207,0.037462198
gene:AT3G02540,246.2077633,-1.095091952,0.419935434,-2.607762676,0.009113612,0.040785584
gene:AT1G43670,422.6789613,-1.094715752,0.422349563,-2.591966108,0.009542917,0.042303563
gene:AT5G38410,11068.57071,-1.093738404,0.214229155,-5.105460106,3.29990602998184e-07,4.56953893993457e-06
gene:AT5G14370,352.3743561,-1.093416746,0.407999067,-2.67994913,0.007363335,0.034143452
gene:AT4G08310,302.0679386,-1.089803761,0.413402393,-2.63618155,0.008384486,0.038125345
gene:AT5G57930,338.1124786,-1.088372881,0.372721763,-2.920067968,0.003499551,0.018419291
gene:AT1G51730,276.4522402,-1.088235814,0.38894781,-2.79789675,0.005143655,0.025477374
gene:AT1G80490,362.2261161,-1.086860349,0.378092396,-2.874589284,0.004045534,0.020781541
gene:AT5G10780,225.2065826,-1.085020608,0.414506366,-2.617621095,0.008854506,0.03984774
gene:AT4G21280,2206.170693,-1.084742354,0.199328033,-5.44199597,5.26868678373656e-08,8.11943020122989e-07
gene:AT3G25480,266.489615,-1.083340264,0.4223853,-2.564815262,0.010323075,0.045025731
gene:AT3G54660,457.2592015,-1.078887082,0.2893916,-3.728121627,0.000192912,0.001523667
gene:AT1G51570,726.1333939,-1.070489263,0.317670055,-3.369814829,0.000752187,0.004959951
gene:AT1G09210,565.6674532,-1.068921702,0.286140964,-3.735647239,0.000187233,0.001483681
gene:AT4G34980,640.9034876,-1.067599024,0.418378309,-2.551755199,0.01071818,0.046412491
gene:AT4G12980,274.01684,-1.064443145,0.354525751,-3.002442399,0.002678227,0.014699066
gene:AT4G25050,1033.171807,-1.064437874,0.24310376,-4.378533151,1.19480768384323e-05,0.000126361
gene:AT2G24020,348.0517608,-1.063317102,0.315789817,-3.367167158,0.000759446,0.00500439
gene:AT2G47400,2441.398273,-1.060626324,0.294400998,-3.602658717,0.000314979,0.002346252
gene:AT3G26570,637.9347255,-1.058030932,0.302644956,-3.495947679,0.000472381,0.003330548
gene:AT5G01590,508.9210714,-1.057681819,0.287934451,-3.673342366,0.000239398,0.00184613
gene:AT1G74720,368.7514368,-1.056804162,0.382970926,-2.759489275,0.005789179,0.027960905
gene:AT5G64340,405.2369183,-1.056052493,0.310449353,-3.401690112,0.000669705,0.004469656
gene:AT1G32990,428.2690712,-1.055837627,0.371984501,-2.838391449,0.004534154,0.022870386
gene:AT2G33310,441.0072322,-1.053669492,0.338000933,-3.117356752,0.001824806,0.010601831
gene:AT5G67380,293.1310799,-1.053660357,0.402707531,-2.616440656,0.008885181,0.03996774
gene:AT5G40950,607.7661435,-1.053135259,0.338665842,-3.109658925,0.001873035,0.010849286
gene:AT5G01890,504.6319953,-1.050958124,0.357888281,-2.936553613,0.003318814,0.017625791
gene:AT3G01090,424.7286094,-1.048549877,0.401517233,-2.611469172,0.009015412,0.040477873
gene:AT3G11590,286.8590067,-1.04622364,0.382878857,-2.732518711,0.00628521,0.029937571
gene:AT5G65220,1304.136031,-1.043337151,0.354152313,-2.946012525,0.003218994,0.017177488
gene:AT4G20360,5437.268342,-1.040926805,0.177442226,-5.866285761,4.45665455633686e-09,8.0244795977897e-08
gene:AT2G29550,527.2416151,-1.040627957,0.319648405,-3.255539337,0.001131772,0.007084342
gene:AT1G70940,675.644453,-1.038600622,0.343989534,-3.019279713,0.002533765,0.014034505
gene:AT3G03250,325.2445285,-1.037610549,0.401670983,-2.58323502,0.009787862,0.043190457
gene:AT5G20280,551.6126445,-1.037202859,0.312074953,-3.323569698,0.000888732,0.005750022
gene:AT4G03415,524.9957086,-1.033432311,0.402236683,-2.569214481,0.010192935,0.044599593
gene:AT3G08740,600.1742987,-1.032860467,0.344465548,-2.998443451,0.002713625,0.014842812
gene:AT1G03160,283.4894749,-1.032174073,0.404159115,-2.553880479,0.010652982,0.046213341
gene:AT4G01330,595.0305267,-1.028672398,0.275363212,-3.735692907,0.000187199,0.001483681
gene:AT2G34660,505.9165874,-1.027275282,0.380230522,-2.701717042,0.006898244,0.032290224
gene:AT5G21170,362.5832419,-1.026610863,0.336160831,-3.05392767,0.002258665,0.012708211
gene:AT3G09070,364.9782107,-1.025593558,0.402228863,-2.54977614,0.010779211,0.046603381
gene:AT1G42970,2768.08847,-1.025358535,0.221366329,-4.631953461,3.62231589850691e-06,4.26697285278219e-05
gene:AT5G55160,476.7474568,-1.025210945,0.295892829,-3.464804974,0.000530616,0.003677817
gene:AT4G26850,561.5734393,-1.022694743,0.32522395,-3.144586194,0.001663219,0.009817124
gene:AT1G52220,787.1991579,-1.022541955,0.259616521,-3.938662875,8.19369635439057e-05,0.000707865
gene:AT1G23820,960.7121181,-1.019751233,0.287325016,-3.549120945,0.00038652,0.002808504
gene:AT2G39730,9023.512492,-1.016031846,0.193925304,-5.239294849,1.6119132447543e-07,2.3205763750958e-06
gene:AT4G24120,578.9363714,-1.015335623,0.32018703,-3.171070426,0.001518783,0.009090031
gene:AT1G29070,432.8344061,-1.014948618,0.358638102,-2.830007774,0.004654687,0.023392538
gene:AT4G18020,683.6090773,-1.01436445,0.330519227,-3.069002854,0.002147745,0.012191036
gene:AT2G02130,1124.410257,-1.012484217,0.243261394,-4.162124531,3.15300312041421e-05,0.000303142
gene:AT4G37930,3410.556113,-1.007310957,0.25294792,-3.982285992,6.82555764119671e-05,0.000602101
gene:AT5G55220,517.4128291,-1.006158656,0.321192898,-3.13256819,0.001732842,0.010168822
gene:AT2G39700,475.4543272,-1.00492542,0.394458503,-2.547607445,0.010846445,0.046841455
gene:ATCG00650,2433.403598,-1.004557729,0.300154629,-3.346800727,0.0008175,0.005345424
gene:AT4G02530,600.3386587,-1.002915417,0.388276595,-2.5829922,0.009794754,0.043201059
gene:AT2G04160,1054.810565,-1.002218855,0.365768962,-2.74003253,0.00614331,0.029407222
