,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT3G52430,435.3191103,4.246769039,0.517385145,8.208138722,2.24643584252554e-16,7.83322411176298e-15
gene:AT1G80120,125.8107817,4.244495508,0.706839204,6.004895434,1.91455252093146e-09,3.57086307392333e-08
gene:AT1G08050,497.3570674,4.239453781,0.387660756,10.93598904,7.75556366473252e-28,5.63317318561402e-26
gene:AT2G30400,200.6525108,4.234654212,0.834366798,5.075290892,3.86903637068106e-07,5.28264817569614e-06
gene:AT2G33585,27.33019769,4.232725307,1.283683254,3.297328444,0.000976093,0.006241806
gene:AT3G56400,1428.856393,4.230267771,0.235738513,17.94474612,5.2751108434205e-72,1.91576100970109e-69
gene:AT2G40340,63.24531724,4.229621329,1.132742156,3.733966557,0.000188488,0.001492393
gene:AT2G39650,453.9286352,4.227680453,0.383051593,11.03684342,2.53792930304043e-28,1.90820559472352e-26
gene:AT1G76600,569.3888248,4.22667726,0.574060781,7.362769591,1.80133140770597e-13,4.88338407542598e-12
gene:AT5G66658,66.36726716,4.226613119,0.829289931,5.096665184,3.456889327428e-07,4.7595283100382e-06
gene:AT5G43170,42.42821711,4.223785332,1.026919847,4.113062322,3.90444923707184e-05,0.000367675
gene:AT4G39640,786.9491194,4.222417273,0.337608129,12.50685901,6.84788452627401e-36,7.36357996434202e-34
gene:AT3G57450,1251.02192,4.220658635,0.292353294,14.43684311,3.03424697474486e-47,5.26154826755758e-45
gene:AT3G53260,5266.217746,4.217314964,0.254260357,16.58660048,8.71137102535468e-62,2.43009376081198e-59
gene:AT4G20860,587.5942651,4.202430699,0.298826306,14.06312164,6.39996679682037e-45,9.93440007299987e-43
gene:AT2G41231,36.40862922,4.200778041,1.418292299,2.961856343,0.003057904,0.016454722
gene:AT3G49780,165.3342183,4.197480735,0.726244266,5.779709299,7.48298098011328e-09,1.31656689127258e-07
gene:AT1G01340,108.899303,4.195327352,0.696458882,6.023797613,1.70371386419795e-09,3.19620706219124e-08
gene:AT1G72280,125.683941,4.192437948,0.826929471,5.069885759,3.9805456075143e-07,5.42486288513186e-06
gene:AT4G04220,232.8776702,4.191079434,0.627468664,6.679344601,2.40013191593971e-11,5.48666735368262e-10
gene:AT1G32870,974.6972831,4.189406792,0.325078107,12.88738524,5.30108287846765e-38,6.37720270279659e-36
gene:AT2G34355,106.4260887,4.187058206,0.782743453,5.349208847,8.83395531099759e-08,1.32426769334954e-06
gene:AT5G60250,30.69606264,4.186706218,1.339833818,3.124795152,0.001779289,0.010390703
gene:AT1G69270,189.6146825,4.169663061,0.916782656,4.548147844,5.41201114934821e-06,6.16028329997955e-05
gene:AT5G35735,1509.869584,4.169189692,0.337156932,12.36572437,4.00583775669681e-35,4.12322808240108e-33
gene:AT1G51800,78.76622451,4.161738057,1.052142717,3.955488158,7.63785318471928e-05,0.000665219
gene:AT5G52310,536.6022175,4.157702454,0.457122808,9.095373019,9.42623350060717e-20,4.22079337893142e-18
gene:AT5G65300,117.5583197,4.148199315,0.655175582,6.3314315,2.42897002499425e-10,4.9631438472494e-09
gene:AT1G13830,31.83071989,4.142573625,1.275120368,3.248770649,0.001159049,0.007233908
gene:AT1G22400,1326.168499,4.141584087,0.361542252,11.45532523,2.21131665107962e-30,1.85058360434698e-28
gene:AT1G07120,137.4669965,4.130451789,0.935415557,4.415632988,1.00714838235722e-05,0.000108542
gene:AT1G65500,83.4946838,4.130245085,0.91564114,4.510768362,6.45932259862237e-06,7.23684757731568e-05
gene:AT5G51190,336.2433489,4.129376435,0.353197991,11.69139278,1.41054255185303e-31,1.23973164557384e-29
gene:AT3G55980,2629.404535,4.124147127,0.216660371,19.03507828,8.73618869080965e-81,4.3116451261719e-78
gene:AT4G34410,99.44275154,4.119939427,0.761214876,5.412321222,6.22129561519955e-08,9.47369446213299e-07
gene:AT5G64230,65.85025646,4.115132856,0.92196908,4.463417423,8.06626933512531e-06,8.84166014592779e-05
gene:AT4G36990,613.0685114,4.114896845,0.330156317,12.46348056,1.18101367827399e-35,1.23544300431618e-33
gene:AT1G66780,38.05749925,4.112711993,1.40198787,2.933486146,0.003351786,0.017754229
gene:AT1G69840,1042.721569,4.112398045,0.283585651,14.50143204,1.18648479827849e-47,2.11457957382078e-45
gene:AT1G73080,2267.557803,4.109548222,0.228360828,17.99585448,2.09958635352234e-72,7.77169964088422e-70
gene:AT1G21310,722.9190979,4.108500857,0.528119427,7.779492002,7.28163486508771e-15,2.28268579614346e-13
gene:AT1G21130,915.7575269,4.105345328,0.289491335,14.18123736,1.19716882363937e-45,1.98647461356988e-43
gene:AT1G70130,75.35381055,4.104587842,1.152751642,3.560687049,0.000369886,0.00270192
gene:AT4G30270,135.3656327,4.103760397,0.785545296,5.224091365,1.75012355229868e-07,2.51203416365735e-06
gene:AT1G72940,289.2155094,4.096237392,0.476085317,8.603998583,7.698593178377e-18,3.04276224840658e-16
gene:AT5G46520,83.71581106,4.091560126,0.951431339,4.30042606,1.7047004422106e-05,0.000174876
gene:AT4G25200,47.89556162,4.088505037,1.297887782,3.150122141,0.001632022,0.009668563
gene:AT4G03450,28.60132768,4.088401583,1.399287055,2.921774748,0.003480432,0.018333702
gene:AT2G45290,448.2436515,4.083651569,0.403062749,10.13155292,4.00241763582228e-24,2.29281353137819e-22
gene:AT2G34940,20.60631012,4.081452089,1.41941916,2.87543821,0.004034671,0.020742347
gene:AT5G27760,1119.722407,4.053865141,0.277379454,14.61487174,2.257791955211e-48,4.17865188018281e-46
gene:AT2G32190,281.0701244,4.05204886,0.496384334,8.163128007,3.264582201097e-16,1.11809035955009e-14
gene:AT5G19240,655.8054526,4.040485593,0.312206662,12.94170203,2.61765169187527e-38,3.16884023680599e-36
gene:AT5G39020,207.4172802,4.034241338,0.821068618,4.913403399,8.95088443984417e-07,1.15164855413182e-05
gene:AT1G74750,707.4612413,4.031830303,0.351477534,11.47108965,1.84323521638802e-30,1.54928346921557e-28
gene:AT2G41835,221.4645208,4.031366394,0.500202892,8.05946239,7.66307143248957e-16,2.55630500749669e-14
gene:AT3G09830,502.8295282,4.030964356,0.529517645,7.612521315,2.68799847844954e-14,7.94267304497749e-13
gene:AT5G50200,75.48728722,4.028842695,0.999747652,4.02985962,5.58101725927983e-05,0.00050576
gene:AT2G44578,137.4496911,4.018057108,0.805903918,4.985776863,6.17133361312554e-07,8.16958936626138e-06
gene:AT4G25390,435.3388876,4.017490259,0.705611812,5.693626711,1.24368839306955e-08,2.10171327390717e-07
gene:AT4G17230,1074.27209,4.01649995,0.314434728,12.77371611,2.29910147659747e-37,2.68200637706352e-35
gene:AT3G01290,1767.102771,4.01592848,0.302760938,13.26435475,3.72614243532697e-40,4.81347581175661e-38
gene:AT1G61280,41.36085505,4.013979577,1.173803829,3.419634081,0.000627054,0.004228991
gene:AT4G20780,118.9000443,4.005526632,0.838570677,4.776611849,1.7827341262939e-06,2.21381073954225e-05
gene:ATMG00720,21.37807109,4.002568682,1.551084682,2.580496557,0.009865834,0.043464768
gene:AT1G07135,1392.950584,4.002030865,0.293456568,13.63755765,2.39446358783947e-42,3.41397297323957e-40
gene:AT2G43010,176.12745,4.001320764,0.529357111,7.55883067,4.06708942391593e-14,1.1825277527422e-12
gene:AT3G15518,159.0256272,3.995618309,0.87856399,4.547896741,5.41847079044423e-06,6.16399088501599e-05
gene:AT2G40140,2528.230575,3.978869552,0.205304439,19.38033861,1.13100311864759e-83,6.40280824344964e-81
gene:AT4G23810,499.2408216,3.977445023,0.418735861,9.498696888,2.12533161766935e-21,1.04625020401278e-19
gene:AT5G46440,24.31876151,3.975070445,1.318503382,3.014835229,0.002571189,0.014221335
gene:AT1G23560,120.1998552,3.974408313,0.926453407,4.289917101,1.78739824257386e-05,0.000182417
gene:AT5G13190,777.8438549,3.974106813,0.340063345,11.68637219,1.49643098537377e-31,1.30331690527033e-29
gene:AT2G27660,72.4964613,3.970758422,0.814341739,4.876034512,1.08239679498553e-06,1.3721707740797e-05
gene:AT3G26470,37.70266396,3.960807009,1.051878318,3.765461214,0.000166242,0.001341646
gene:AT2G36790,563.8497111,3.955689921,0.470937354,8.399609602,4.47965434397894e-17,1.65180817649246e-15
gene:AT3G28210,169.2528204,3.953866337,0.536481914,7.369989989,1.70640850421285e-13,4.63911735721596e-12
gene:AT3G22160,548.4100774,3.951750089,0.338666311,11.66856567,1.84507745467201e-31,1.59973202015887e-29
gene:AT4G02410,258.5250775,3.939430869,0.564275631,6.981394641,2.92264049173519e-12,7.19373199295639e-11
gene:AT2G44290,327.7303524,3.935002892,0.708334078,5.555292365,2.7714748379291e-08,4.44174418654949e-07
gene:AT3G43580,34.62554036,3.933002674,1.368182111,2.87461928,0.004045149,0.020781541
gene:AT3G47540,656.11059,3.931782063,0.365892942,10.74571715,6.20776002642001e-27,4.16330888461785e-25
gene:AT3G53830,21.03765099,3.92749108,1.408469598,2.78848126,0.005295581,0.026099828
gene:AT1G30420,597.1516576,3.927106459,0.43560276,9.015338793,1.96262880350612e-19,8.58560891133768e-18
gene:AT5G66490,47.82345113,3.922357539,1.076592949,3.643305991,0.000269159,0.002042888
gene:AT3G27630,40.76229273,3.922340433,1.106875274,3.543615549,0.00039468,0.002859167
gene:AT3G52870,941.4099079,3.922315809,0.317399246,12.3576721,4.42794485803238e-35,4.53346184188337e-33
gene:AT1G01260,444.8832087,3.912329314,0.332032248,11.78297993,4.77737008886755e-32,4.29695418086555e-30
gene:AT1G57990,1647.927683,3.911878314,0.312970168,12.49920507,7.54014782365996e-36,8.06293140610038e-34
gene:AT2G26650,545.0974005,3.906224338,0.536375402,7.282631385,3.27370846883909e-13,8.7033619624606e-12
gene:AT1G61890,486.3197067,3.906196169,0.39325877,9.932890176,2.99447799199798e-23,1.6374350110789e-21
gene:AT1G77380,76.46125858,3.904626984,0.93959135,4.155665103,3.24342625460962e-05,0.000310904
gene:AT4G04360,34.14536766,3.902210921,1.189291126,3.281123381,0.001033945,0.006552971
gene:AT1G32928,377.1791251,3.901248119,0.55158146,7.072841273,1.51793082438659e-12,3.82423200363783e-11
gene:AT4G21680,45.25046442,3.899574187,1.275370947,3.057599983,0.002231172,0.012575578
gene:AT5G66631,190.9802018,3.898322892,0.892434334,4.368190176,1.25280381942779e-05,0.000131914
gene:AT1G19025,38.57158273,3.889192074,1.310308423,2.968150099,0.00299598,0.016157641
gene:AT1G03740,1587.947601,3.885132982,0.273176963,14.2220374,6.68771301418704e-46,1.11934869649628e-43
gene:AT5G41550,105.0971318,3.883897082,0.697603209,5.567487411,2.58438743557184e-08,4.16270203848424e-07
gene:AT3G53980,160.839234,3.883547079,0.79920878,4.85923976,1.17837361329244e-06,1.48645386041367e-05
gene:AT4G11470,48.4675821,3.880456775,1.442879941,2.689382994,0.007158424,0.033353992
gene:AT2G25460,261.2001874,3.880296134,0.525867467,7.378848049,1.59664926202253e-13,4.35919219793045e-12
gene:AT4G37380,398.9125323,3.877475317,0.467624472,8.291857147,1.11493785597251e-16,4.00379176338784e-15
gene:AT1G14490,27.28323348,3.877401401,1.382959057,2.803699345,0.005051999,0.025100898
gene:AT5G57500,516.1916821,3.874290466,0.408295595,9.488935258,2.33406066710962e-21,1.14315520917369e-19
gene:AT1G10040,130.6321428,3.873924925,0.699688577,5.536641657,3.08326476961584e-08,4.90063421020361e-07
gene:AT3G25597,70.9473728,3.870421896,1.130379083,3.424003465,0.000617058,0.004170344
gene:AT5G56980,648.0439647,3.868852564,0.448432766,8.62749749,6.27089121539061e-18,2.50419323887632e-16
gene:AT2G20950,240.2074446,3.867525895,0.626580377,6.172433792,6.72466914567659e-10,1.31674905102729e-08
gene:AT3G56060,35.21275369,3.86750774,1.132898943,3.413815296,0.0006406,0.004309775
gene:AT3G48090,1274.403254,3.865908129,0.259112817,14.91978734,2.45053115180839e-50,4.76442662727353e-48
gene:AT3G14050,1111.248256,3.864260544,0.262438993,14.72441463,4.49343620080932e-49,8.4793784307037e-47
gene:AT1G15125,294.9773898,3.862916263,0.654615844,5.901043026,3.61210683162386e-09,6.55904078255622e-08
gene:AT5G47220,775.0742352,3.862045021,0.359734541,10.73581928,6.91032766100076e-27,4.60242168923677e-25
gene:AT4G18880,903.221949,3.860715441,0.350306794,11.02095509,3.02828688179015e-28,2.26480677944518e-26
gene:AT5G16170,122.8801701,3.847516982,0.601610812,6.395358772,1.60170824260866e-10,3.32933912027337e-09
gene:AT1G42990,1767.580434,3.847261402,0.325213565,11.82995364,2.73292674785482e-32,2.50492257346236e-30
gene:AT2G22500,1113.524165,3.846323206,0.285944329,13.45130088,3.02503164077639e-41,4.18890712386072e-39
gene:AT1G15010,49.2642208,3.840952001,1.138209144,3.374557324,0.000739345,0.004881961
gene:AT3G26850,259.9914929,3.831176231,0.472567668,8.107148436,5.18215390282438e-16,1.74686687078045e-14
gene:AT5G17360,28.81950248,3.829733145,1.253796971,3.054508213,0.002254298,0.01268735
gene:AT1G03220,573.9849083,3.828004678,0.421026698,9.092071118,9.71701015928411e-20,4.31946908881987e-18
gene:AT1G33610,44.17590051,3.825133567,1.146011839,3.337778403,0.000844511,0.005499245
gene:AT5G49690,57.25265625,3.820013889,1.075741183,3.551052937,0.000383693,0.002791129
gene:AT1G14680,38.65756562,3.818511872,1.235449839,3.090786651,0.00199627,0.011445996
gene:AT2G30250,1380.999087,3.817933322,0.305118627,12.51294739,6.34263337576603e-36,6.89734504049405e-34
gene:AT4G01895,127.2826337,3.817184449,0.847787356,4.502525806,6.71505982750589e-06,7.48849777287563e-05
gene:AT3G11840,289.065695,3.804961174,0.475891622,7.995436349,1.29115768161967e-15,4.24823983860093e-14
gene:AT5G52570,36.67410509,3.797708662,1.471246962,2.581285645,0.00984331,0.043385397
gene:AT3G22235,118.219603,3.795397961,1.064780513,3.564488565,0.000364566,0.002669141
gene:AT1G08940,333.8073654,3.77528011,0.498447805,7.574073096,3.6170072957819e-14,1.05485085498803e-12
gene:AT1G10170,2407.892953,3.775230716,0.207818856,18.16596814,9.59986166211724e-74,3.93144972920069e-71
gene:AT4G38560,106.1587524,3.774981218,0.859485758,4.392139351,1.12240718093079e-05,0.000119558
gene:AT3G62260,241.6800612,3.77160925,0.431875963,8.73308444,2.47819939126267e-18,1.030245829007e-16
gene:AT2G38340,136.2646789,3.769965708,0.600794113,6.274971123,3.49699189717901e-10,7.04080544319054e-09
gene:AT2G38465,216.6428577,3.767031675,0.485611417,7.757296361,8.67590281920855e-15,2.67618233115587e-13
gene:AT5G10380,131.4897498,3.763845071,0.558380282,6.740648251,1.57681521375626e-11,3.6611024408179e-10
gene:AT4G15130,421.9936415,3.7579438,0.376958423,9.969120134,2.0806381783367e-23,1.15412460105547e-21
gene:AT1G64065,125.5230136,3.75607451,0.84999069,4.418959587,9.91771888434602e-06,0.000106945
gene:AT1G76590,133.8407429,3.755008873,0.803828841,4.671403514,2.99148612693978e-06,3.57418528686139e-05
gene:AT3G50970,119.1554729,3.747111651,0.837704716,4.473069782,7.71046011917965e-06,8.48062493565542e-05
gene:AT3G55730,64.94477017,3.746666493,0.834175739,4.491459432,7.07367759369549e-06,7.84750122901734e-05
gene:AT5G42010,99.74199133,3.745367048,0.979274383,3.824634969,0.000130966,0.001081903
gene:AT1G03730,504.0077446,3.743131472,0.317556888,11.78727848,4.53974802543666e-32,4.121748584604e-30
gene:AT5G58680,28.4174875,3.741815856,1.087737506,3.439998928,0.000581716,0.003963497
gene:AT3G15210,434.0618994,3.738546489,0.453752298,8.239179184,1.73396094149215e-16,6.11268868165586e-15
gene:AT1G14640,387.4484214,3.738403623,0.453485659,8.243708595,1.66953472462703e-16,5.89636777607725e-15
gene:AT4G27585,867.2395597,3.73161445,0.378877529,9.849131093,6.9139096095375e-23,3.73817225180837e-21
gene:AT1G17860,110.741114,3.729729091,0.769679394,4.845821674,1.26088734283355e-06,1.58520963911562e-05
gene:AT1G76360,180.2093686,3.728554238,0.592629374,6.291544773,3.14322124924023e-10,6.36849711635535e-09
gene:AT2G16060,72.27281995,3.720363677,1.348258915,2.759383703,0.00579105,0.027960905
gene:AT3G08710,373.1025509,3.718626101,0.452692392,8.214465637,2.13111111351531e-16,7.45811394780775e-15
gene:AT4G27410,419.297056,3.718150532,0.398031602,9.341345039,9.51179881484411e-21,4.52057045896591e-19
gene:AT3G63390,185.3612871,3.718045811,0.719706546,5.166058068,2.39082541921152e-07,3.38123494996204e-06
gene:AT4G11850,1237.189038,3.717522604,0.395943052,9.389033551,6.05533048393318e-21,2.89932838693397e-19
gene:AT3G19010,645.15245,3.705272311,0.301960013,12.27073833,1.30061889487537e-34,1.3175953941348e-32
gene:AT4G23700,28.03039808,3.705271083,1.315992504,2.815571573,0.004869055,0.02434907
gene:AT2G23810,786.11118,3.704227475,0.363826119,10.18131266,2.40297725502598e-24,1.38896415029249e-22
gene:AT1G05670,274.4043524,3.70311673,0.447061925,8.283229957,1.19878621041172e-16,4.29687839441431e-15
gene:AT2G48010,156.7761376,3.702648523,0.750490778,4.933636268,8.071268501196e-07,1.04546282712665e-05
gene:AT5G35370,96.29029926,3.701916698,0.791966637,4.674334153,2.94908836656187e-06,3.52790881787339e-05
gene:AT3G13900,114.1611528,3.690537662,0.948546283,3.890730193,9.99430136270386e-05,0.000846328
gene:AT2G29120,31.24595597,3.68975576,1.279376143,2.884027329,0.003926247,0.020287892
gene:AT5G17650,171.4600204,3.68637161,0.484070606,7.615359331,2.62958883545209e-14,7.78681936996643e-13
gene:AT3G28940,2239.564831,3.683538356,0.212232976,17.35610756,1.77346978557031e-67,5.7857197343487e-65
gene:AT3G25610,970.9130238,3.680547994,0.293299912,12.54875246,4.03822024951229e-36,4.44158076357786e-34
gene:AT5G60270,193.4437499,3.678928644,0.526590145,6.986322626,2.82184760587226e-12,6.95453555926112e-11
gene:AT1G24150,269.3050271,3.673081498,0.509632254,7.207317569,5.70648141758804e-13,1.48832458435955e-11
gene:AT5G66675,540.2215942,3.672712591,0.355457722,10.33234718,5.03140936460584e-25,3.01696471806645e-23
gene:AT1G31243,56.09419469,3.667917921,1.127845052,3.252147017,0.001145368,0.007160129
gene:AT1G80810,913.8916872,3.666308469,0.291398032,12.5817887,2.65939275839334e-36,2.95884345743092e-34
gene:AT1G61640,456.3169874,3.665105761,0.380851459,9.623452074,6.36581276760205e-22,3.25875436571288e-20
gene:AT5G50290,25.83863754,3.664960707,1.438537569,2.547698987,0.010843599,0.046841455
gene:AT1G30040,79.97137235,3.6642778,0.963969499,3.801238321,0.000143975,0.001176384
gene:AT4G27940,311.8566018,3.657335383,0.671561592,5.446016305,5.15104167355915e-08,7.94449119652776e-07
gene:AT3G57700,29.43716793,3.655066159,1.327395006,2.75356329,0.005895037,0.028395314
gene:AT5G56985,212.0418377,3.652990246,0.576281578,6.338898183,2.31414096921275e-10,4.73857291227734e-09
gene:AT4G39230,375.9732953,3.651471277,0.363346921,10.04954512,9.22924493689379e-24,5.19428381711496e-22
gene:AT1G24095,185.8603788,3.650560034,0.492443342,7.413157453,1.23327318190997e-13,3.42046717657105e-12
gene:AT3G22600,77.43508642,3.642040462,1.178725038,3.089813437,0.002002823,0.011473312
gene:AT4G22530,244.892682,3.64136896,0.513663603,7.089014953,1.35069933871793e-12,3.42984971921407e-11
gene:AT1G28380,980.5201129,3.635731574,0.320105621,11.35791231,6.77442035936358e-30,5.57239500329189e-28
gene:AT3G13910,203.3194389,3.631314948,0.774717017,4.687279187,2.76861162521864e-06,3.3202639602622e-05
gene:AT2G41170,42.21640125,3.630593487,1.307683066,2.776355818,0.005497201,0.026889486
gene:AT5G09420,168.2528408,3.628841658,0.771398873,4.704235105,2.54819473621029e-06,3.0673953897796e-05
gene:AT1G31240,69.15595876,3.626831548,0.79876978,4.540521737,5.61151929155547e-06,6.36104377643462e-05
